1,0.0,2,1,1,1,0,0,0,1,0,4,11000.0,3,1,1,0,0,0,0,750,0,0,0,0,0,0,11000.0,2850,0,16,0,0,0,58,0,0,3,42,0,2014,0,1,1,0
1,0.0,3,1,2,1,0,0,0,1,0,2,13500.0,12,0,1,0,0,0,0,750,0,0,1,0,0,0,13500.0,3000,0,12,0,0,0,56,1,0,3,27,0,2015,0,2,1,0
1,0.0,3,1,2,0,0,4,0,1,0,6,28000.0,9,2,0,1,0,0,0,750,1,0,1,0,0,0,28000.0,3000,0,19,0,0,0,127,1,0,4,62,0,2012,0,1,1,0
1,0.0,2,1,1,1,0,3,0,0,0,18,17500.0,7,1,0,0,0,0,0,750,0,1,0,0,0,0,17500.0,3000,0,16,0,1,0,72,0,0,1,54,0,2017,0,1,1,0
0,0.0,2,1,0,0,0,2,0,1,0,4,17000.0,12,0,0,1,0,0,0,750,0,1,0,0,0,0,17000.0,3000,0,17,0,0,0,41,0,0,3,28,0,2018,1,1,1,0
0,0.0,2,1,1,1,0,3,1,1,0,27,8000.0,6,0,0,0,0,0,0,750,0,1,1,0,0,0,8000.0,3000,0,11,0,0,0,104,0,0,3,52,0,2016,1,1,0,0
1,0.0,1,0,0,1,0,6,0,0,0,20,19000.0,10,1,0,0,0,0,1,750,0,1,0,0,1,0,19000.0,3000,0,11,1,0,0,8,0,0,3,43,0,2018,0,5,0,0
0,0.0,1,1,0,1,0,1,0,1,0,2,14500.0,7,0,0,0,0,0,0,750,1,0,0,0,0,0,14500.0,2800,0,9,0,0,0,119,0,0,3,74,0,2016,1,1,1,0
1,15000.0,4,1,0,0,2,3,0,1,0,29,42000.0,8,2,0,1,0,0,0,750,0,1,3,0,0,0,27000.0,3000,0,11,0,0,0,31,1,0,4,45,0,2017,0,1,1,0
0,0.0,1,1,0,0,0,1,1,0,0,14,12500.0,5,0,0,1,0,0,0,750,0,1,0,0,0,0,12500.0,2250,1,5,0,0,0,164,0,0,1,57,0,2007,1,1,0,0
1,0.0,2,1,0,0,0,1,0,1,0,20,10000.0,8,1,0,1,1,0,0,750,0,1,0,0,0,0,10000.0,2750,0,12,0,0,0,196,1,0,3,75,0,2013,0,1,0,0
1,0.0,3,1,0,1,0,4,1,0,0,25,18000.0,1,0,0,0,0,0,0,750,0,1,0,1,0,0,18000.0,3000,0,10,0,0,0,239,1,0,2,56,0,2018,0,1,0,0
0,29500.0,1,1,2,1,1,2,1,1,0,7,50500.0,8,1,0,0,0,0,0,750,0,1,0,0,0,0,21000.0,3000,0,8,0,0,0,22,0,1,3,20,0,2016,0,3,0,0
1,15000.0,2,1,0,1,1,1,0,0,0,15,27500.0,1,1,0,0,1,0,0,750,1,0,2,0,0,0,12500.0,3000,0,14,0,1,0,165,0,0,3,52,0,2016,0,1,0,0
1,13000.0,3,1,1,0,1,1,1,1,0,3,21000.0,12,0,1,1,0,0,0,750,0,0,0,0,0,0,8000.0,2950,0,10,0,0,0,11,1,0,3,29,0,2012,0,2,0,0
1,13000.0,2,1,1,1,1,4,0,1,0,29,26500.0,11,1,0,0,0,0,0,750,0,0,1,0,0,0,13500.0,3000,0,3,0,0,0,98,1,0,3,38,0,2014,0,1,1,1
0,0.0,1,1,0,1,0,0,0,1,0,7,5000.0,1,0,0,0,1,0,0,750,1,0,0,0,0,0,5000.0,3000,0,3,0,0,0,101,0,0,0,72,0,2017,1,1,0,0
0,0.0,2,1,2,0,0,1,0,1,0,26,15000.0,11,0,0,1,0,0,0,750,1,0,1,0,0,0,15000.0,3000,0,11,0,0,0,227,0,0,1,46,0,2016,1,1,1,0
0,0.0,1,1,2,1,0,6,1,1,0,24,8000.0,3,0,0,0,0,0,0,750,1,0,0,0,0,0,8000.0,3000,0,10,0,0,0,113,0,0,3,39,0,2017,1,1,0,0
0,0.0,2,1,0,0,0,1,1,1,0,26,15000.0,11,0,0,1,0,0,0,750,0,1,1,0,0,0,15000.0,2600,0,11,0,0,0,90,0,0,3,54,0,2019,1,1,0,0
1,8500.0,3,1,0,1,1,4,1,1,0,17,40000.0,5,2,0,0,0,0,0,750,0,1,1,0,0,0,31500.0,3000,0,7,0,0,0,28,1,0,4,37,0,2020,0,3,0,0
1,0.0,2,1,0,0,0,3,0,1,0,24,17000.0,10,1,0,1,1,0,0,750,0,1,0,0,0,0,17000.0,2650,0,3,0,0,0,96,0,0,2,46,0,2014,0,1,0,0
1,12500.0,2,1,1,1,2,6,1,1,0,6,44500.0,10,2,0,0,0,0,0,750,0,0,2,0,0,0,32000.0,3000,0,14,0,0,0,46,1,0,1,45,0,2016,0,1,0,1
1,12500.0,3,1,0,1,4,1,1,0,0,19,28500.0,3,2,0,0,0,0,0,750,0,1,2,1,0,0,16000.0,3000,0,13,0,0,0,125,1,0,3,53,0,2010,0,1,0,0
0,0.0,2,1,2,1,0,3,1,1,0,30,8500.0,5,0,0,0,0,0,0,750,1,0,0,0,0,0,8500.0,2800,0,7,0,0,0,31,0,0,0,47,0,2019,1,4,0,0
1,0.0,4,1,0,1,0,1,0,1,0,2,25500.0,4,2,0,0,0,0,0,750,0,1,3,0,0,0,25500.0,3000,0,15,0,0,0,36,1,0,3,31,0,2013,0,3,1,0
0,0.0,2,1,0,1,0,4,1,1,0,8,8500.0,2,0,0,0,0,0,0,750,0,1,0,0,0,0,8500.0,2950,0,16,0,0,0,79,0,0,2,27,0,2013,1,1,0,0
1,0.0,4,1,0,1,0,5,0,1,0,11,18000.0,5,1,0,0,1,0,0,750,0,1,5,0,0,0,18000.0,3000,0,5,0,0,1,241,1,0,3,58,0,2015,0,1,0,0
0,0.0,1,0,0,0,0,4,0,0,0,5,9000.0,7,0,0,1,0,0,0,750,0,1,1,0,1,0,9000.0,3000,0,9,1,0,2,272,0,0,4,66,1,2020,1,1,0,0
0,0.0,2,1,1,1,0,0,1,1,0,2,5500.0,12,0,0,0,0,0,0,750,0,0,2,0,0,0,5500.0,3000,0,16,0,0,0,93,0,0,1,30,0,2015,1,1,0,1
0,0.0,2,1,0,1,0,3,1,1,0,3,13500.0,10,0,0,0,0,0,0,750,0,1,0,0,0,0,13500.0,2900,0,13,0,0,0,142,0,0,1,36,0,2018,1,1,0,0
1,30000.0,2,1,2,1,1,3,0,1,0,19,57000.0,12,2,0,0,0,0,0,750,0,1,1,0,0,0,27000.0,2950,0,21,0,0,0,67,1,0,4,34,0,2016,0,1,1,0
1,0.0,3,1,1,1,0,4,0,1,0,20,11000.0,9,0,0,0,0,1,0,750,0,0,0,0,0,0,11000.0,3000,0,13,0,0,0,81,1,0,3,46,0,2019,0,1,1,0
1,0.0,1,1,1,1,0,3,1,1,0,21,12000.0,11,0,0,0,0,0,0,750,0,0,0,0,0,0,12000.0,3000,0,13,0,0,0,79,0,0,1,54,0,2017,0,1,0,1
